Object ID,State GNIS Code,Geographic Identifier - FIPS Code,State FIPS Postal Code,Name,Area of Land (Square Meters),Area of Water (Square Meters),Total Households,Total Households - Margin of Error,All Households that Have a Computer,All Households that Have a Computer - Margin of Error,Households that Have a Computer with Dial-up Internet Subscription Alone,Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Households that Have a Computer with a Broadband Internet Subscription,Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Households that Have a Computer without an Internet Subscription,Households that Have a Computer without an Internet Subscription - Margin of Error,Households that Have No Computer,Households that Have No Computer - Margin of Error,Percent of Households that Have No Computer,Percent of Households that Have No Computer - Margin of Error,Total Population in Households,Total Population in Households - Margin of Error,Population Under 18 Years in Households,Population Under 18 Years in Households - Margin of Error,All Population Under 18 Years in Households that Have a Computer,All Population Under 18 Years in Households that Have a Computer - Margin of Error,Population Under 18 Years that in Households that Have a Computer with Dial-up Internet Subscription Alone,Population Under 18 Years that in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Population Under 18 Years that in Households that Have a Computer with a Broadband Internet Subscription,Population Under 18 Years in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Population Under 18 Years in Households that Have a Computer without an Internet Subscription,Population Under 18 Years in Households that Have a Computer without an Internet Subscription - Margin of Error,Population Under 18 Years in Households that Have No Computer,Population Under 18 Years in Households that Have No Computer - Margin of Error,Population 18 to 64 Years in Households,Population 18 to 64 Years in Households - Margin of Error,All Population 18 to 64 Years in Households that Have a Computer,All Population 18 to 64 Years in Households that Have a Computer - Margin of Error,Population 18 to 64 Years in Households that Have a Computer with Dial-up Internet Subscription Alone,Population 18 to 64 Years in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Population 18 to 64 Years in Households that Have a Computer with a Broadband Internet Subscription,Population 18 to 64 Years in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Population 18 to 64 Years in Households that Have a Computer without an Internet Subscription,Population 18 to 64 Years in Households that Have a Computer without an Internet Subscription - Margin of Error,Population 18 to 64 Years in Households that Have No Computer,Population 18 to 64 Years in Households that Have No Computer - Margin of Error,Population 65 Years and Over in Households,Population 65 Years and Over in Households - Margin of Error,All Population 65 Years and Over in Households that Have a Computer,All Population 65 Years and Over in Households that Have a Computer - Margin of Error,Population 65 Years and Over in Households that Have a Computer with Dial-up Internet Subscription Alone,Population 65 Years and Over in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Population 65 Years and Over in Households that Have a Computer with a Broadband Internet Subscription,Population 65 Years and Over in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Population 65 Years and Over in Households that Have a Computer without an Internet Subscription,Population 65 Years and Over in Households that Have a Computer without an Internet Subscription - Margin of Error,Population 65 Years and Over in Households with No Computer,Population 65 Years and Over in Households with No Computer - Margin of Error,Population in Households that Have No Computer,Population in Households that Have No Computer - Margin of Error,Percent of Population in Households that Have No Computer,Percent of Population in Households that Have No Computer - Margin of Error,Percent of Population Under 18 in Households with No Computer,Percent of Population Under 18 in Households with No Computer - Margin of Error,Percent of Population 18 to 64 Years in Households with No Computer,Percent of Population 18 to 64 Years in Households with No Computer - Margin of Error,Percent of Population 65 Years and Over in Households with No Computer,Percent of Population 65 Years and Over in Households with No Computer - Margin of Error,Total Black or African American Population in Households,Total Black or African American Population in Households - Margin of Error,All Black or African American Population in Households that Have a Computer,All Black or African American Population in Households that Have a Computer - Margin of Error,Black or African American Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Black or African American Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Black or African American Population in Households that Have a Computer with a Broadband Internet Subscription,Black or African American Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Black or African American Population in Households that Have a Computer without an Internet Subscription,Black or African American Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Black or African American Population in Households with No Computer,Black or African American Population in Households with No Computer - Margin of Error,Percent of Black or African American Population in Households with No Computer,Percent of Black or African American Population in Households with No Computer - Margin of Error,Total American Indian and Alaska Native Population in Households,Total American Indian and Alaska Native Population in Households - Margin of Error,All American Indian and Alaska Native Population in Households that Have a Computer,All American Indian and Alaska Native Population in Households that Have a Computer - Margin of Error,American Indian and Alaska Native Population in Households that Have a Computer with Dial-up Internet Subscription Alone,American Indian and Alaska Native Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,American Indian and Alaska Native Population in Households that Have a Computer with a Broadband Internet Subscription,American Indian and Alaska Native Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,American Indian and Alaska Native Population in Households that Have a Computer without an Internet Subscription,American Indian and Alaska Native Population in Households that Have a Computer without an Internet Subscription - Margin of Error,American Indian and Alaska Native Population in Households with No Computer,American Indian and Alaska Native Population in Households with No Computer - Margin of Error,Percent of American Indian and Alaska Native Population in Households with No Computer,Percent of American Indian and Alaska Native Population in Households with No Computer - Margin of Error,Total Asian Population in Households,Total Asian Population in Households - Margin of Error,All Asian Population in Households that Have a Computer,All Asian Population in Households that Have a Computer - Margin of Error,Asian Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Asian Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Asian Population in Households that Have a Computer with a Broadband Internet Subscription,Asian Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Asian Population in Households that Have a Computer without an Internet Subscription,Asian Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Asian Population in Households with No Computer,Asian Population in Households with No Computer - Margin of Error,Percent of Asian Population in Households with No Computer,Percent of Asian Population in Households with No Computer - Margin of Error,Total Native Hawaiian and Other Pacific Islander Population in Households,Total Native Hawaiian and Other Pacific Islander Population in Households - Margin of Error,All Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer,All Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer - Margin of Error,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer with a Broadband Internet Subscription,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer without an Internet Subscription,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Native Hawaiian and Other Pacific Islander Population in Households with No Computer,Native Hawaiian and Other Pacific Islander Population in Households with No Computer - Margin of Error,Percent of Native Hawaiian and Other Pacific Islander Population in Households with No Computer,Percent of Native Hawaiian and Other Pacific Islander Population in Households with No Computer - Margin of Error,Total Some Other Race Population in Households,Total Some Other Race Population in Households - Margin of Error,All Some Other Race Population in Households that Have a Computer,All Some Other Race Population in Households that Have a Computer - Margin of Error,Some Other Race Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Some Other Race Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Some Other Race Population in Households that Have a Computer with a Broadband Internet Subscription,Some Other Race Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Some Other Race Population in Households that Have a Computer without an Internet Subscription,Some Other Race Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Some Other Race Population in Households with No Computer,Some Other Race Population in Households with No Computer - Margin of Error,Percent of Some Other Race Population in Households with No Computer,Percent of Some Other Race Population in Households with No Computer - Margin of Error,Total Two or More Races Population in Households,Total Two or More Races Population in Households - Margin of Error,All Two or More Races Population in Households that Have a Computer,All Two or More Races Population in Households that Have a Computer - Margin of Error,Two or More Races Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Two or More Races Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Two or More Races Population in Households that Have a Computer with a Broadband Internet Subscription,Two or More Races Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Two or More Races Population in Households that Have a Computer without an Internet Subscription,Two or More Races Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Two or More Races Population in Households with No Computer,Two or More Races Population in Households with No Computer - Margin of Error,Percent of Two or More Races Population in Households with No Computer,Percent of Two or More Races Population in Households with No Computer - Margin of Error,Total Non-Hispanic White Population in Households,Total Non-Hispanic White Population in Households - Margin of Error,All Non-Hispanic White Population in Households that Have a Computer,All Non-Hispanic White Population in Households that Have a Computer - Margin of Error,Non-Hispanic White Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Non-Hispanic White Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Non-Hispanic White Population in Households that Have a Computer with a Broadband Internet Subscription,Non-Hispanic White Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Non-Hispanic White Population in Households that Have a Computer without an Internet Subscription,Non-Hispanic White Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Non-Hispanic White Population in Households with No Computer,Non-Hispanic White Population in Households with No Computer - Margin of Error,Percent of Non-Hispanic White Population in Households with No Computer,Percent of Non-Hispanic White Population in Households with No Computer - Margin of Error,Total Hispanic or Latino Population in Households,Total Hispanic or Latino Population in Households - Margin of Error,All Hispanic or Latino Population in Households that Have a Computer,All Hispanic or Latino Population in Households that Have a Computer - Margin of Error,Hispanic or Latino Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Hispanic or Latino Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Hispanic or Latino Population in Households that Have a Computer with a Broadband Internet Subscription,Hispanic or Latino Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Hispanic or Latino Population in Households that Have a Computer without an Internet Subscription,Hispanic or Latino Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Hispanic or Latino Population in Households with No Computer,Hispanic or Latino Population in Households with No Computer - Margin of Error,Percent of Hispanic or Latino Population in Households with No Computer,Percent of Hispanic or Latino Population in Households with No Computer - Margin of Error,Shape Area,Shape Length
1,01779775,01,AL,Alabama,131174048583,4593327154,1860269,6522,1551296,7580,9024,655,1349864,7892,192408,3133,308973,3680,16.6,0.189056365903076,4745881,,1096563,512,1029046,3008,4521,945,908590,4786,115935,3877,67517,3075,2886684,955,2616313,6398,11055,1201,2314712,9530,290546,6051,270371,6334,762634,868,544792,2809,6815,587,469380,2978,68597,1948,217842,2818,555730,7584,11.7,,6.2,0.280406907970418,9.4,0.219399435479591,28.6,0.3680758339968,1246640,2865,1031557,6085,4774,990,859606,7684,167177,5596,215083,5470,17.3,0.436984249801931,24947,1328,21746,1229,172,100,19260,1239,2314,568,3201,519,12.8,1.9650857552321,63209,1301,60762,1446,196,195,57539,1482,3027,641,2447,545,3.9,0.858529300963987,2149,543,1297,279,28,35,1189,251,80,76,852,517,39.6,21.8727990107644,69177,3612,58464,3539,257,192,44110,2989,14097,1903,10713,2023,15.5,2.81036889927266,89892,3373,83486,3360,354,166,73516,3050,9616,1052,6406,848,7.1,0.904662669885693,3131570,1409,2832138,5495,15956,1632,2551760,8330,264422,6515,299432,5472,9.6,0.174683664700275,199538,525,169168,2471,911,435,139078,3279,29179,2589,30370,2445,15.2,1.22467597001183,190122625832.525,2312415.89178446
2,01785533,02,AK,Alaska,1478839695958,245481577452,253462,1351,236598,1381,1165,236,212573,1519,22860,872,16864,727,6.7,0.28462711583288,711117,,185454,206,181740,448,370,266,167411,989,13959,957,3714,397,449591,444,433004,1116,1214,329,395385,1691,36405,1459,16587,1032,76072,387,66813,659,1022,244,59571,713,6220,518,9259,636,29560,1276,4.2,,2,0.214057698583214,3.7,0.229513043590579,12.2,0.83375398716486,22001,844,21073,888,29,46,19322,946,1722,512,928,412,4.2,1.86563826312312,102782,1529,92258,1633,268,88,77259,1663,14731,912,10524,601,10.2,0.564545198829854,44112,990,42718,1042,373,351,39228,1259,3117,603,1394,298,3.2,0.67181993901913,8583,493,8243,452,0,22,7144,579,1099,418,340,211,4,2.4477954059376,10190,1310,9895,1278,2,4,8465,1237,1428,644,295,159,2.9,1.51531831266887,60557,1851,59009,1851,177,143,54533,1796,4299,537,1548,294,2.6,0.479164163249585,435987,836,422214,1320,1736,362,392367,2142,28111,1690,13773,1018,3.2,0.23341461463679,48626,337,47090,572,23,26,42548,919,4519,714,1536,425,3.2,0.873743803466461,8208933682478.09,63996878.6025828
3,01779777,04,AZ,Arizona,294198551143,1027337603,2524300,6840,2269063,8263,10090,648,2050837,8369,208136,3619,255237,3804,10.1,0.148183701213825,6790680,,1630808,389,1535368,3901,2235,419,1394890,5118,138243,4063,95440,3917,4019924,805,3766653,5721,8354,900,3450481,8967,307818,6936,253271,5649,1139948,770,970670,2957,10065,750,874707,3291,85898,2354,169278,3026,517989,7511,7.6,,5.9,0.240183629415532,6.3,0.140519380842068,14.8,0.265261128682509,290200,2957,265566,3636,591,283,238039,4046,26936,2078,24634,2076,8.5,0.710120407216315,301307,3303,216650,3514,1784,416,159130,3460,55736,2452,84657,2442,28.1,0.749663318859237,224637,2540,217201,2672,440,205,209293,2618,7468,1154,7436,918,3.3,0.406941619461643,13030,638,12244,688,80,71,11125,769,1039,350,786,338,6,2.57714358325517,460694,7976,421244,8185,828,346,370242,7653,50174,3795,39450,2939,8.6,0.620484986679774,246906,5383,237061,5195,447,188,218527,5094,18087,1460,9845,1164,4,0.463350179914401,3747767,1804,3556450,5215,13769,1099,3336302,7094,206379,5565,191317,4911,5.1,0.131014987811511,2116428,1216,1907593,6565,3932,821,1671867,8853,231794,7154,208835,6430,9.9,0.303760883821641,434058036475.438,2904949.8979294
4,00068085,05,AR,Arkansas,134768872727,2962859592,1152175,4053,969432,4727,6096,589,796951,6061,166385,3310,182743,2876,15.9,0.243299626464919,2906459,,702895,646,663294,2738,2483,675,548049,4972,112762,4163,39601,2660,1733528,1123,1582553,4868,7050,976,1325115,8841,250388,6794,150975,4742,470036,853,341777,2443,4355,514,283389,2649,54033,1619,128259,2424,318835,5953,11,,5.6,0.378399475979335,8.7,0.273488013972155,27.3,0.513322189324007,439381,2063,360325,3663,1298,469,283648,5020,75379,3586,79056,3315,18,0.749725905866616,19331,1184,17482,1219,116,122,14045,1132,3321,664,1849,392,9.6,1.94136249413944,43120,1081,41231,1181,96,125,36347,1310,4788,874,1889,383,4.4,0.881403077673057,7837,634,5720,836,0,28,4115,825,1605,674,2117,674,27,8.31795819918128,77797,3343,71295,3262,105,90,58469,2931,12721,2043,6502,1120,8.4,1.39412966916539,74978,2747,70429,2763,170,101,60279,2762,9980,1145,4549,550,6.1,0.699059035028532,2117112,1156,1909302,4384,11876,1523,1624289,8780,273137,7488,207810,4197,9.8,0.198169290888294,215421,481,193408,2146,431,208,142696,3981,50281,3645,22013,1987,10.2,0.922097655022068,205326115241.953,2656504.35896412
5,01779778,06,CA,California,403503931312,20463871877,12965435,19785,11886064,24688,49249,1421,10912290,28753,924525,7911,1079371,8238,8.3,0.0622552258916432,38329281,,9051472,924,8693746,7850,22569,1643,8010613,14814,660564,10911,357726,8109,24096714,2021,23087736,14439,61264,3049,21472501,26775,1553971,18791,1008978,14006,5181095,1798,4382253,6831,38604,1578,3975915,7218,367734,3709,798842,6539,2165546,17455,5.6,,4,0.0895867299105574,4.2,0.0581230467908724,15.4,0.126095369502881,2148325,8216,1970254,8792,5942,873,1752256,10420,212056,5492,178071,4349,8.3,0.199939457520977,286411,5445,261415,5073,597,237,232181,5328,28637,1869,24996,1598,8.7,0.532699007708629,5513924,9392,5354245,9556,13861,1389,5138548,10575,201836,5487,159679,4489,2.9,0.0812625045018582,149332,2482,140252,2315,910,422,127670,2710,11672,1434,9080,1234,6.1,0.820143624240798,5326367,34749,4949616,32971,18723,1894,4339112,28720,591781,13438,376751,8956,7.1,0.161688459557355,1835851,23595,1788626,23226,3161,516,1696675,22038,88790,3725,47225,2265,2.6,0.118863823045438,14368090,4464,13726186,9842,51364,2227,13049419,14014,625403,8754,641904,8043,4.5,0.0559610016721429,14978186,2908,13836290,17790,48852,3479,12313199,29921,1474239,21362,1141896,17637,7.6,0.117741938627063,650088043494.613,5274812.47760218
6,01779779,08,CO,Colorado,268422891711,1181621593,2113387,4542,1962259,5290,11225,634,1801583,5595,149451,2541,151128,2210,7.2,0.1034359718005,5411306,,1257048,567,1224468,2054,3545,732,1144029,3730,76894,2908,32580,2084,3430277,883,3319899,3370,11912,1306,3097750,6228,210237,5052,110378,3254,723981,703,615734,2446,8451,675,558777,2610,48506,1528,108247,2316,251205,4505,4.6,,2.6,0.165781114689486,3.2,0.0948575276071373,15,0.319568275913779,216538,2441,202371,2686,978,489,181702,2886,19691,1661,14167,1457,6.5,0.66880687117242,51970,1948,46916,1840,237,174,39177,1705,7502,1005,5054,690,9.7,1.27666948770468,169242,1945,164309,1995,291,141,156144,2106,7874,1098,4933,803,2.9,0.473284561773097,7908,527,7442,564,23,29,7021,560,398,206,466,226,5.9,2.83075608552073,213286,5344,195776,5486,1370,483,172761,5255,21645,2246,17510,2001,8.2,0.915349477968047,193304,4690,188159,4658,640,306,177666,4733,9853,1170,5145,710,2.7,0.361575720208499,3702619,1636,3567542,3435,16765,1284,3378192,4715,172585,3793,135077,3133,3.6,0.0846004263697608,1160590,1027,1070051,3964,5254,1046,939094,6482,125703,5271,90539,3866,7.8,0.333034900264716,447310993087.215,2708265.22753582
7,01779780,09,CT,Connecticut,12542497068,1815617571,1367374,3671,1224654,4382,5555,476,1134907,4910,84192,1915,142720,2219,10.4,0.159844258479045,3466662,,750725,358,735234,1459,1734,497,698946,2332,34554,1910,15491,1365,2154055,676,2066616,2936,5227,760,1951262,5000,110127,3596,87439,2910,561882,645,450099,2338,4435,500,411896,2539,33768,1402,111783,2302,214713,3954,6.2,,2.1,0.181821573867513,4.1,0.135088037079334,19.9,0.409057564257828,359427,2736,328554,3070,694,261,296918,3360,30942,2120,30873,1633,8.6,0.449604839761867,9312,1123,8465,1030,0,29,7409,993,1056,377,847,323,9.1,3.29062842996619,153951,1471,151312,1550,287,217,145827,1696,5198,906,2639,503,1.7,0.326316534112855,1170,278,915,282,0,29,824,273,91,81,255,160,21.8,12.6567555754702,178391,5524,162259,5153,283,170,144110,5031,17866,1892,16132,1854,9,1.00085473397551,108759,3492,104930,3505,185,99,96985,3339,7760,1053,3829,600,3.5,0.539973406548083,2343758,1407,2208360,3466,8692,1052,2109213,4931,90455,3664,135398,3100,5.8,0.132220741804632,548362,735,503631,2578,1616,676,453541,4074,48474,2795,44731,2435,8.2,0.443915108260503,23146187281.7422,782072.641636725
8,01779781,10,DE,Delaware,5045925646,1399985648,357765,1676,321643,1811,1331,202,292373,1793,27939,1188,36122,1046,10.1,0.288519400172935,924444,,202694,259,193055,1306,279,160,177203,1953,15573,1517,9639,1271,559001,313,529736,1707,1062,277,489354,2504,39320,1936,29265,1730,162749,176,135300,1135,1474,302,123708,1285,10118,744,27449,1160,66353,2440,7.2,,4.8,0.627024145614836,5.2,0.309466779879754,16.9,0.712520592362896,200651,1590,180017,2179,475,289,157492,2596,22050,1719,20634,1706,10.3,0.846318420519766,3363,484,2927,489,93,119,2569,454,265,126,436,153,13,4.14929114174489,36324,718,35459,720,116,148,34412,731,931,355,865,335,2.4,0.921053247324778,456,297,255,75,0,27,255,75,0,27,201,301,44.1,59.4384828045859,17740,1824,15311,1640,0,27,13197,1554,2114,540,2429,643,13.7,3.34000318726333,25472,1492,24710,1493,82,92,22760,1401,1868,437,762,273,3,1.05734400512414,581986,727,546416,1841,1958,368,514080,2475,30378,1898,35570,1732,6.1,0.297503713207271,84764,254,76389,1147,167,133,66011,1588,10211,1254,8375,1163,9.9,1.37172525603488,8697981313.87109,610862.733093048
