infornk,modzcta,perc,physrnk,mindist,avgsvi
0.12994350282485875,10001,0.088225644,0.6892655367231638,2859.212962559317,0.3733285714285714
0.9943502824858758,10002,0.34022678,0.06779661016949153,325.5217262431695,0.7796466666666666
0.1016949152542373,10003,0.07662358,0.1751412429378531,899.5851860045963,0.3235692307692307
0.03389830508474576,10004,0.013412178,0.5988700564971752,2371.3922584796624,0.17884
0.02824858757062147,10005,0.013202022,0.4689265536723164,1942.2713241156714,0.1924
0.011299435028248588,10006,0.0,0.4745762711864407,1972.7418215277246,0.1084
0.1977401129943503,10007,0.105386836,0.327683615819209,1310.4003121944506,0.3918714285714286
0.5988700564971752,10009,0.174443075,0.03954802259887006,274.98976200028915,0.6236100000000001
0.1694915254237288,10010,0.096999178,0.2711864406779661,1177.1410125456218,0.34991000000000005
0.07344632768361582,10011,0.064376485,0.5706214689265536,2265.137976449933,0.3390833333333333
0.2542372881355932,10012,0.116423183,0.0847457627118644,488.3692799246745,0.3730222222222223
0.519774011299435,10013,0.152768976,0.14689265536723164,780.2428926600247,0.40563333333333335
0.06779661016949153,10014,0.057398652,0.4124293785310734,1647.687260735885,0.22982222222222226
0.15819209039548024,10016,0.091933561,0.4463276836158192,1818.1583872750145,0.32327500000000003
0.05084745762711865,10017,0.0501923,0.6610169491525424,2686.822618543919,0.16948000000000002
0.03954802259887006,10018,0.043443085,0.751412429378531,3141.6970540758284,0.3578
0.2033898305084746,10019,0.105625283,0.7853107344632768,3729.625595189651,0.36842631578947377
0.062146892655367235,10021,0.055218264,0.3502824858757062,1393.929314290037,0.2391636363636364
0.0903954802259887,10022,0.068709719,0.6271186440677966,2537.3963181580875,0.19362666666666667
0.07909604519774012,10023,0.066543563,0.7740112994350282,3460.6738721166307,0.28517000000000003
0.11299435028248588,10024,0.080235155,0.5819209039548022,2309.695858627543,0.3932529411764705
0.23163841807909605,10025,0.112628271,0.3333333333333333,1318.2418723424514,0.5248285714285715
0.6779661016949152,10026,0.186687248,0.062146892655367235,321.5046375334266,0.6610636363636362
0.7288135593220338,10027,0.196652106,0.05084745762711865,300.5633552565085,0.6475823529411765
0.04519774011299435,10028,0.046510957,0.2655367231638418,1158.0593766056775,0.20322727272727276
0.8870056497175142,10029,0.244134227,0.2824858757062147,1219.3215912189028,0.8285374999999999
0.6666666666666666,10030,0.18479957,0.0903954802259887,501.79030717053286,0.7570874999999999
0.7005649717514124,10031,0.191958885,0.384180790960452,1483.8598872317805,0.8199363636363636
0.7627118644067796,10032,0.203329344,0.4632768361581921,1936.9036921726504,0.8657916666666666
0.615819209039548,10033,0.17662407,0.3785310734463277,1459.1531740074677,0.7876444444444445
0.5310734463276836,10034,0.156899271,0.12994350282485875,641.3677670214466,0.7387125
0.9830508474576272,10035,0.299390508,0.07344632768361582,405.0730520661465,0.9187800000000002
0.22033898305084745,10036,0.107391177,0.7796610169491526,3483.075985145871,0.37438181818181815
0.7966101694915254,10037,0.209122092,0.01694915254237288,249.17990159995827,0.7938571428571429
0.8531073446327684,10038,0.226656291,0.3050847457627119,1289.522105918682,0.6697999999999998
0.6949152542372882,10039,0.190397029,0.3898305084745763,1489.063639648998,0.7741571428571429
0.4915254237288136,10040,0.150312646,0.11864406779661017,619.0689157216907,0.76769
0.10734463276836158,10044,0.077016007,0.2542372881355932,1141.980266053556,0.6856
0.096045197740113,10065,0.074077141,0.4576271186440678,1872.4720185470526,0.2344875
0.14124293785310735,10069,0.08951189,0.8248587570621468,4093.672105245205,0.3759
0.05649717514124294,10075,0.053839015,0.2768361581920904,1184.8024515489305,0.22067777777777775
0.11864406779661017,10128,0.085396582,0.3559322033898305,1396.8863457680966,0.30437272727272724
0.022598870056497175,10280,0.010937456000000002,0.5649717514124294,2230.1141472015133,0.18825
0.005649717514124294,10282,0.0,0.4350282485875706,1732.6854453562992,0.2219
0.7062146892655368,10301,0.192386144,0.4406779661016949,1809.9494298858847,0.5975444444444445
0.6610169491525424,10302,0.184646722,0.4011299435028249,1618.5221247035245,0.5418499999999999
0.8192090395480226,10303,0.218108228,0.3389830508474576,1322.3697378851534,0.6947583333333335
0.864406779661017,10304,0.236358529,0.5028248587570622,2067.5627259736593,0.6727214285714286
0.5819209039548022,10305,0.171909344,0.6666666666666666,2705.669023432411,0.6058133333333333
0.5141242937853108,10306,0.152310099,0.576271186440678,2300.121504976192,0.37866875
0.23728813559322035,10307,0.115211484,1.0,12999.224694471144,0.215775
0.192090395480226,10308,0.104840069,0.8757062146892656,4706.195008151528,0.26975000000000005
0.2711864406779661,10309,0.118634364,0.9943502824858758,10034.029252417746,0.2087125
0.6440677966101694,10310,0.182305136,0.768361581920904,3439.5554500203816,0.5176363636363637
0.1807909604519774,10312,0.101062483,0.9378531073446328,6645.21442550036,0.2334941176470588
0.288135593220339,10314,0.119923364,0.7344632768361582,3015.228222265118,0.410404
0.9548022598870056,10451,0.27699734600000003,0.07909604519774012,409.72811797054663,0.9387769230769228
0.9209039548022598,10452,0.25926102100000004,0.05649717514124294,310.4836525780984,0.9674470588235294
0.9265536723163842,10453,0.262028289,0.3446327683615819,1359.9900814757934,0.9861333333333332
0.9887005649717514,10454,0.330786823,0.1016949152542373,520.6047108282055,0.9754416666666664
0.943502824858757,10455,0.276181426,0.15254237288135594,792.0610237561798,0.96139375
0.8926553672316384,10456,0.246283534,0.288135593220339,1230.7833448676174,0.9850200000000001
0.9491525423728814,10457,0.276880201,0.096045197740113,511.9009243973427,0.9867
0.7796610169491526,10458,0.206954629,0.4915254237288136,2059.8438625067824,0.9265368421052632
0.96045197740113,10459,0.27742763800000003,0.480225988700565,2027.3627537288328,0.981072222222222
0.9774011299435028,10460,0.294443988,0.2937853107344633,1255.409248193901,0.9385421052631578
0.6101694915254238,10461,0.175122937,0.1864406779661017,909.0631196907324,0.7637315789473684
0.6214689265536724,10462,0.17786365,0.423728813559322,1694.9337468042106,0.8349000000000002
0.4519774011299435,10463,0.14507654,0.5310734463276836,2117.2294505191308,0.7347263157894736
0.576271186440678,10464,0.170516129,0.8135593220338984,4006.4299572415166,0.6481
0.5536723163841808,10465,0.165630596,0.7966101694915254,3915.035432279879,0.6644533333333335
0.7344632768361582,10466,0.198130851,0.519774011299435,2086.9388070738496,0.7867260869565217
0.8022598870056498,10467,0.212601024,0.12429378531073447,630.0253321838562,0.958425
0.711864406779661,10468,0.193384678,0.4971751412429379,2062.579178994281,0.9263555555555556
0.655367231638418,10469,0.183628278,0.23728813559322035,1093.2167863912878,0.7642407407407407
0.6384180790960452,10470,0.181169469,0.5084745762711864,2069.4588030296927,0.7158333333333333
0.3446327683615819,10471,0.13025774199999998,0.6779661016949152,2720.594813118932,0.6613100000000001
0.9096045197740112,10472,0.257343674,0.6497175141242938,2638.0417505908035,0.95668
0.768361581920904,10473,0.205640593,0.8418079096045198,4151.6904537445225,0.8210642857142857
0.9717514124293786,10474,0.285198394,0.6440677966101694,2629.764596881545,0.9886666666666668
0.807909604519774,10475,0.215446263,0.6045197740112994,2383.230564385148,0.8423499999999999
0.1751412429378531,11004,0.097287888,0.9717514124293786,8710.169617584057,0.28657894736842104
0.4011299435028249,11101,0.139634929,0.5875706214689266,2349.818979982552,0.6326149999999999
0.3050847457627119,11102,0.121634993,0.3615819209039548,1404.1139097173525,0.4838153846153847
0.3333333333333333,11103,0.129682826,0.21468926553672316,1052.6538011162995,0.4991421052631578
0.4689265536723164,11104,0.148591382,0.2994350282485876,1270.2141416078293,0.5368636363636363
0.3502824858757062,11105,0.132972451,0.7005649717514124,2863.6750415557094,0.3852357142857144
0.3785310734463277,11106,0.135977953,0.3220338983050847,1307.0566867471284,0.621125
0.01694915254237288,11109,0.01,0.4519774011299435,1855.9488696496987,0.2975
0.12429378531073447,11201,0.08814343699999999,0.13559322033898305,708.4303788023724,0.4047333333333333
0.8305084745762712,11203,0.220681352,0.24293785310734464,1101.163037519991,0.7014540540540541
0.847457627118644,11204,0.223496833,0.7175141242937854,2938.8870843523273,0.7414677419354839
0.6836158192090396,11205,0.189458868,0.1807909604519774,900.6156122147197,0.6218062499999999
0.903954802259887,11206,0.255369232,0.04519774011299435,293.4042684754646,0.7802199999999998
0.7853107344632768,11207,0.208103708,0.011299435028248588,145.29648426619462,0.8686684210526315
0.7740112994350282,11208,0.205912591,0.5141242937853108,2084.273380260914,0.8290645161290324
0.327683615819209,11209,0.127414856,0.8192090395480226,4058.093514841352,0.5494444444444444
0.423728813559322,11210,0.142410078,0.6836158192090396,2825.463314552757,0.6454939393939394
0.8361581920903954,11211,0.222550271,0.14124293785310735,768.82041697991,0.4977733333333334
0.9322033898305084,11212,0.27061802100000004,0.022598870056497175,253.51245360895192,0.8674360000000001
0.8700564971751412,11213,0.237228404,0.03389830508474576,269.0459600559286,0.8132157894736843
0.5649717514124294,11214,0.168952369,0.655367231638418,2664.2740649576003,0.7512029411764706
0.0847457627118644,11215,0.067192024,0.7627118644067796,3278.3984220053276,0.3370857142857143
0.6497175141242938,11216,0.1827835,0.1694915254237288,867.6610641657065,0.6407739130434783
0.14689265536723164,11217,0.08977157599999999,0.22033898305084745,1067.1770179402358,0.4445875
0.7401129943502824,11218,0.198904175,0.7457627118644068,3120.8403614398817,0.711792
1.0,11219,0.342007343,0.8700564971751412,4690.067146638159,0.8080821428571429
0.7909604519774012,11220,0.208736169,0.9152542372881356,5708.463055156731,0.8277633333333333
0.8135593220338984,11221,0.216567613,0.1638418079096045,851.8229268735637,0.76919375
0.3615819209039548,11222,0.13417395,0.10734463276836158,589.9051014006518,0.3140125
0.559322033898305,11223,0.167168134,0.3728813559322034,1446.1471137891033,0.7390838709677419
0.9378531073446328,11224,0.271215279,0.02824858757062147,254.70480470060653,0.7860583333333334
0.7457627118644068,11225,0.201832766,0.2598870056497175,1153.6076964383235,0.6540874999999999
0.8418079096045198,11226,0.22299447,0.3954802259887006,1591.2623094497812,0.7600857142857144
0.4180790960451977,11228,0.141455928,0.8983050847457628,5023.397827619984,0.6155047619047619
0.5028248587570622,11229,0.151883831,0.2033898305084746,1032.739138457214,0.6147375
0.7570621468926554,11230,0.20301505,0.5480225988700564,2170.0556331238795,0.7303314285714286
0.2768361581920904,11231,0.119038263,0.615819209039548,2467.368709365298,0.3555083333333333
0.480225988700565,11232,0.149993723,0.8587570621468926,4439.0311005817985,0.7455555555555554
0.8757062146892656,11233,0.24092916,0.3672316384180791,1435.5014770008734,0.8018409090909091
0.3672316384180791,11234,0.134443612,0.7909604519774012,3859.5646555254652,0.4676488372093024
0.6892655367231638,11235,0.190189463,0.3107344632768362,1304.944526909162,0.6548107142857142
0.4971751412429379,11236,0.151761419,0.6949152542372882,2860.8780801255352,0.5936046511627907
0.672316384180791,11237,0.185992223,0.22598870056497175,1073.5372354602987,0.8114071428571429
0.3389830508474576,11238,0.129888354,0.4858757062146893,2040.7305900723447,0.516
0.9661016949152542,11239,0.278966102,0.711864406779661,2912.7695455621483,0.81555
0.8983050847457628,11354,0.24661115,0.8305084745762712,4103.250812878228,0.7207157894736842
0.9152542372881356,11355,0.25820005100000004,0.8022598870056498,3938.2080199441857,0.7303399999999999
0.751412429378531,11356,0.202525281,0.847457627118644,4266.3595839894015,0.6175285714285713
0.3954802259887006,11357,0.139421043,0.9322033898305084,6268.301752898812,0.4932714285714286
0.4632768361581921,11358,0.1469707,0.8813559322033898,4801.754163619451,0.4789454545454545
0.20903954802259886,11360,0.106018559,0.9548022598870056,7439.8352169182335,0.3748166666666666
0.1638418079096045,11361,0.092492156,0.9265536723163842,5833.49398599155,0.4698866666666667
0.4124293785310734,11362,0.141109598,0.943502824858757,7243.962396134039,0.4834000000000001
0.3163841807909605,11363,0.12632317099999998,0.96045197740113,7910.332883744333,0.29610000000000003
0.13559322033898305,11364,0.088884164,0.8870056497175142,4902.528251269813,0.4241428571428572
0.4463276836158192,11365,0.14388061800000002,0.6384180790960452,2612.131338048862,0.5727
0.22598870056497175,11366,0.111823632,0.5254237288135594,2115.7265855194755,0.5380875
0.5480225988700564,11367,0.165446806,0.559322033898305,2203.121963060997,0.7004636363636364
0.7231638418079096,11368,0.196405477,0.4293785310734463,1715.296379519266,0.8565454545454544
0.632768361581921,11369,0.181059589,0.4067796610169492,1635.050424776823,0.7780153846153847
0.4576271186440678,11370,0.146144809,0.672316384180791,2717.4865543438973,0.5825888888888888
0.5423728813559322,11372,0.16470341,0.1977401129943503,1025.113932683049,0.7162799999999999
0.536723163841808,11373,0.15699961099999998,0.005649717514124294,128.10012706875395,0.7278560000000001
0.4858757062146893,11374,0.150020028,0.192090395480226,938.8474801010203,0.5670437500000001
0.2655367231638418,11375,0.117996449,0.5423728813559322,2167.133195373934,0.4944040000000001
0.4745762711864407,11377,0.149987324,0.20903954802259886,1050.2156822037593,0.5964117647058822
0.3559322033898305,11378,0.133776426,0.6101694915254238,2437.5462881522863,0.5267285714285714
0.4293785310734463,11379,0.1429292,0.5932203389830508,2354.2082136806753,0.37905263157894736
0.5875706214689266,11385,0.172750632,0.3163841807909605,1306.1466992198746,0.5247942857142857
0.1864406779661017,11411,0.10213061,0.7062146892655368,2873.697811845635,0.3866807692307692
0.5932203389830508,11412,0.173110555,0.6214689265536724,2509.0842366069132,0.5575954545454546
0.4406779661016949,11413,0.143561307,0.11299435028248588,600.313031283019,0.4925428571428572
0.4350282485875706,11414,0.14334391400000002,0.864406779661017,4519.12431541381,0.5373
0.3728813559322034,11415,0.135717974,0.536723163841808,2149.9323406636067,0.5840888888888889
0.2824858757062147,11416,0.119384638,0.8361581920903954,4121.974642827349,0.7176000000000001
0.24858757062146894,11417,0.115986561,0.8531073446327684,4324.604120273933,0.7086538461538463
0.4067796610169492,11418,0.140286059,0.7401129943502824,3058.5182247856114,0.6975631578947369
0.384180790960452,11419,0.136156039,0.632768361581921,2564.176818934997,0.6829789473684209
0.2937853107344633,11420,0.120575701,0.7570621468926554,3171.6720006883284,0.6754800000000001
0.3107344632768362,11421,0.12547662,0.807909604519774,3959.309077857815,0.6773133333333333
0.2598870056497175,11422,0.116481971,0.5536723163841808,2193.5312313291633,0.4198333333333333
0.3898305084745763,11423,0.136770529,0.7288135593220338,2976.4600147396086,0.6405666666666666
0.21468926553672316,11426,0.106826902,0.9491525423728814,7366.945112321438,0.5698571428571428
0.3220338983050847,11427,0.12690797199999998,0.9096045197740112,5309.311971941314,0.5802818181818182
0.24293785310734464,11428,0.115612091,0.903954802259887,5164.441255215698,0.5519285714285714
0.15254237288135594,11429,0.091097863,0.8926553672316384,4905.635580306654,0.42816666666666653
0.5706214689265536,11432,0.16940652399999998,0.24858757062146894,1133.241957888491,0.7374909090909091
0.8813559322033898,11433,0.241084103,0.23163841807909605,1090.3131989997978,0.7790133333333333
0.8587570621468926,11434,0.228092911,0.7231638418079096,2943.3069536063813,0.6520375
0.6045197740112994,11435,0.174948993,0.15819209039548024,850.0940414838077,0.7347454545454546
0.5084745762711864,11436,0.15229073099999998,0.4180790960451977,1673.6445202127545,0.65547
0.8248587570621468,11691,0.218807349,0.9661016949152542,8009.689689762031,0.906325
0.7175141242937854,11692,0.195214924,0.9774011299435028,9451.04959541147,0.9066285714285712
0.6271186440677966,11693,0.179829425,0.9887005649717514,9958.602467348246,0.620375
0.5254237288135594,11694,0.156591762,0.9830508474576272,9886.798887432707,0.4777666666666667
0.2994350282485876,11697,0.121377551,0.9209039548022598,5719.4713776639965,0.2466
